"","x","y","region","id","hemisphere","region_hemisphere"
"834",451.75,202.75,"thalamus",10,"right","thalamus_right"
"835",448.1667,199.9167,"thalamus",11,"right","thalamus_right"
"836",444.25,192.75,"thalamus",12,"right","thalamus_right"
"837",442.5,184.9167,"thalamus",13,"right","thalamus_right"
"838",441.5833,175.6667,"thalamus",14,"right","thalamus_right"
"839",441.3333,170.8333,"thalamus",15,"right","thalamus_right"
"840",441.25,166.5833,"thalamus",16,"right","thalamus_right"
"841",442.6667,164,"thalamus",17,"right","thalamus_right"
"842",443.6667,161.6667,"thalamus",18,"right","thalamus_right"
"843",445.3333,158.3333,"thalamus",19,"right","thalamus_right"
"844",446.25,155.4167,"thalamus",20,"right","thalamus_right"
"845",453.25,151,"thalamus",21,"right","thalamus_right"
"846",457.3333,148.3333,"thalamus",22,"right","thalamus_right"
"847",459.3333,146.6667,"thalamus",23,"right","thalamus_right"
"848",465,145.6667,"thalamus",24,"right","thalamus_right"
"849",468,145.75,"thalamus",25,"right","thalamus_right"
"850",473.75,145,"thalamus",26,"right","thalamus_right"
"851",480,144,"thalamus",27,"right","thalamus_right"
"852",485.6667,143.5,"thalamus",28,"right","thalamus_right"
"853",486.6667,145.6667,"thalamus",29,"right","thalamus_right"
"854",487.1667,146.5,"thalamus",30,"right","thalamus_right"
"855",487.5,148.1667,"thalamus",31,"right","thalamus_right"
"856",488.25,149.5,"thalamus",32,"right","thalamus_right"
"857",486.1667,143,"brainstem",1,"right","brainstem_right"
"858",476.6667,144.1667,"brainstem",2,"right","brainstem_right"
"859",460.3333,146.3333,"brainstem",3,"right","brainstem_right"
"860",453,145.5,"brainstem",4,"right","brainstem_right"
"861",441.5,144.5,"brainstem",5,"right","brainstem_right"
"862",437,140.5,"brainstem",6,"right","brainstem_right"
"863",433.5,134,"brainstem",7,"right","brainstem_right"
"864",431,127,"brainstem",8,"right","brainstem_right"
"865",429.5,119,"brainstem",9,"right","brainstem_right"
"866",430.5,112,"brainstem",10,"right","brainstem_right"
"867",435,109.25,"brainstem",11,"right","brainstem_right"
"868",437.5,105.5,"brainstem",12,"right","brainstem_right"
"869",441,99.25,"brainstem",13,"right","brainstem_right"
"870",443.25,94.5,"brainstem",14,"right","brainstem_right"
"871",449,90.5,"brainstem",15,"right","brainstem_right"
"872",452.5,87,"brainstem",16,"right","brainstem_right"
"873",451.75,81.5,"brainstem",17,"right","brainstem_right"
"874",450.5,78.25,"brainstem",18,"right","brainstem_right"
"875",448.25,71.75,"brainstem",19,"right","brainstem_right"
"876",447.75,66.5,"brainstem",20,"right","brainstem_right"
"877",448,59,"brainstem",21,"right","brainstem_right"
"878",449,49,"brainstem",22,"right","brainstem_right"
"879",450.25,46.5,"brainstem",23,"right","brainstem_right"
"880",450.75,42,"brainstem",24,"right","brainstem_right"
"881",450.5,37.75,"brainstem",25,"right","brainstem_right"
"882",451.5,34.25,"brainstem",26,"right","brainstem_right"
"883",457.75,28.75,"brainstem",27,"right","brainstem_right"
"884",461.25,25.75,"brainstem",28,"right","brainstem_right"
"885",464.25,20.25,"brainstem",29,"right","brainstem_right"
"886",468.25,15,"brainstem",30,"right","brainstem_right"
"887",473.5,10,"brainstem",31,"right","brainstem_right"
"888",475.5,6.75,"brainstem",32,"right","brainstem_right"
"889",482.25,4.75,"brainstem",33,"right","brainstem_right"
"890",491,0,"brainstem",34,"right","brainstem_right"
"891",494.25,1.5,"brainstem",35,"right","brainstem_right"
"892",497,4.75,"brainstem",36,"right","brainstem_right"
"893",497.25,6,"brainstem",37,"right","brainstem_right"
"894",497.25,87.5,"brainstem",38,"right","brainstem_right"
"895",493.25,88.75,"brainstem",39,"right","brainstem_right"
"896",488,91,"brainstem",40,"right","brainstem_right"
"897",489.25,94.75,"brainstem",41,"right","brainstem_right"
"898",490.5,99.25,"brainstem",42,"right","brainstem_right"
"899",493.25,106.75,"brainstem",43,"right","brainstem_right"
"900",497.25,110.75,"brainstem",44,"right","brainstem_right"
"901",497,135.25,"brainstem",45,"right","brainstem_right"
"902",492.75,135.5,"brainstem",46,"right","brainstem_right"
"903",319.75,42.5,"pca",1,"right","pca_right"
"904",326.75,46.25,"pca",2,"right","pca_right"
"905",332,51.75,"pca",3,"right","pca_right"
"906",334.25,61,"pca",4,"right","pca_right"
"907",334.5,51.5,"pca",5,"right","pca_right"
"908",342.25,45.75,"pca",6,"right","pca_right"
"909",349.25,44,"pca",7,"right","pca_right"
"910",358,47.25,"pca",8,"right","pca_right"
"911",362.75,51.5,"pca",9,"right","pca_right"
"912",363.5,58.25,"pca",10,"right","pca_right"
"913",363.75,49.5,"pca",11,"right","pca_right"
"914",365.25,44.75,"pca",12,"right","pca_right"
"915",369.25,42.5,"pca",13,"right","pca_right"
"916",379.75,42.75,"pca",14,"right","pca_right"
"917",385.5,45,"pca",15,"right","pca_right"
"918",391.25,47.75,"pca",16,"right","pca_right"
"919",396.25,54.25,"pca",17,"right","pca_right"
"920",394.5,61.25,"pca",18,"right","pca_right"
"921",391,69.25,"pca",19,"right","pca_right"
"922",397.75,55.25,"pca",20,"right","pca_right"
"923",404.25,57.25,"pca",21,"right","pca_right"
"924",414.75,58.25,"pca",22,"right","pca_right"
"925",421,63.75,"pca",23,"right","pca_right"
"926",424.5,68.75,"pca",24,"right","pca_right"
"927",428.75,77.75,"pca",25,"right","pca_right"
"928",428,83.5,"pca",26,"right","pca_right"
"929",425.5,87,"pca",27,"right","pca_right"
"930",425.5,89.75,"pca",28,"right","pca_right"
"931",429.25,90.5,"pca",29,"right","pca_right"
"932",433,90.5,"pca",30,"right","pca_right"
"933",433.5,95.25,"pca",31,"right","pca_right"
"934",434.5,97.5,"pca",32,"right","pca_right"
"935",436.5,102,"pca",33,"right","pca_right"
"936",433.25,107,"pca",34,"right","pca_right"
"937",426.75,108.5,"pca",35,"right","pca_right"
"938",420.25,111.5,"pca",36,"right","pca_right"
"939",413.25,115.5,"pca",37,"right","pca_right"
"940",399.75,116,"pca",38,"right","pca_right"
"941",384.75,109.25,"pca",39,"right","pca_right"
"942",383,110.75,"pca",40,"right","pca_right"
"943",372,105.5,"pca",41,"right","pca_right"
"944",363,100.75,"pca",42,"right","pca_right"
"945",355.5,96.5,"pca",43,"right","pca_right"
"946",344,93,"pca",44,"right","pca_right"
"947",332.75,88.5,"pca",45,"right","pca_right"
"948",315.25,80.25,"pca",46,"right","pca_right"
"949",310,77.25,"pca",47,"right","pca_right"
"950",301.75,71,"pca",48,"right","pca_right"
"951",295.75,66.25,"pca",49,"right","pca_right"
"952",285.5,64,"pca",50,"right","pca_right"
"953",282.5,62.75,"pca",51,"right","pca_right"
"954",284.25,54,"pca",52,"right","pca_right"
"955",288.25,47.75,"pca",53,"right","pca_right"
"956",295.25,41.75,"pca",54,"right","pca_right"
"957",308.5,41.5,"pca",55,"right","pca_right"
"958",316,41.75,"pca",56,"right","pca_right"
"959",397.75,351,"mca",1,"right","mca_right"
"960",392.75,354,"mca",2,"right","mca_right"
"961",379.5,351.5,"mca",3,"right","mca_right"
"962",367.25,344.5,"mca",4,"right","mca_right"
"963",357.5,336.75,"mca",5,"right","mca_right"
"964",354.5,331.75,"mca",6,"right","mca_right"
"965",353.75,322.25,"mca",7,"right","mca_right"
"966",354.25,312.5,"mca",8,"right","mca_right"
"967",356.5,309,"mca",9,"right","mca_right"
"968",356.25,305.25,"mca",10,"right","mca_right"
"969",354,300,"mca",11,"right","mca_right"
"970",354.25,294.25,"mca",12,"right","mca_right"
"971",358.25,289,"mca",13,"right","mca_right"
"972",364.75,286.75,"mca",14,"right","mca_right"
"973",373.5,286.75,"mca",15,"right","mca_right"
"974",377.5,288.25,"mca",16,"right","mca_right"
"975",383.75,288.75,"mca",17,"right","mca_right"
"976",390.75,287.75,"mca",18,"right","mca_right"
"977",395.5,284.5,"mca",19,"right","mca_right"
"978",393.5,284.25,"mca",20,"right","mca_right"
"979",385.5,283.75,"mca",21,"right","mca_right"
"980",377.75,284,"mca",22,"right","mca_right"
"981",372,284,"mca",23,"right","mca_right"
"982",365,283.25,"mca",24,"right","mca_right"
"983",359.75,284,"mca",25,"right","mca_right"
"984",356.25,287,"mca",26,"right","mca_right"
"985",352.25,290,"mca",27,"right","mca_right"
"986",350.25,293.5,"mca",28,"right","mca_right"
"987",349.25,300.5,"mca",29,"right","mca_right"
"988",349.25,308.5,"mca",30,"right","mca_right"
"989",348,312.75,"mca",31,"right","mca_right"
"990",346.75,315.5,"mca",32,"right","mca_right"
"991",343.25,319,"mca",33,"right","mca_right"
"992",339.25,321.5,"mca",34,"right","mca_right"
"993",336.5,322,"mca",35,"right","mca_right"
"994",331,319.5,"mca",36,"right","mca_right"
"995",327,314.25,"mca",37,"right","mca_right"
"996",323.5,309.5,"mca",38,"right","mca_right"
"997",318.75,303,"mca",39,"right","mca_right"
"998",315.5,299,"mca",40,"right","mca_right"
"999",313,294.75,"mca",41,"right","mca_right"
"1000",313,291.5,"mca",42,"right","mca_right"
"1001",314,286,"mca",43,"right","mca_right"
"1002",316.25,279.25,"mca",44,"right","mca_right"
"1003",318,271,"mca",45,"right","mca_right"
"1004",318.5,265,"mca",46,"right","mca_right"
"1005",317,261.5,"mca",47,"right","mca_right"
"1006",313.75,258,"mca",48,"right","mca_right"
"1007",313.5,257,"mca",49,"right","mca_right"
"1008",310.25,253,"mca",50,"right","mca_right"
"1009",309.5,246.5,"mca",51,"right","mca_right"
"1010",313.75,240.75,"mca",52,"right","mca_right"
"1011",320.75,240.25,"mca",53,"right","mca_right"
"1012",326.25,237.75,"mca",54,"right","mca_right"
"1013",333.25,233.75,"mca",55,"right","mca_right"
"1014",333.5,232.5,"mca",56,"right","mca_right"
"1015",331.25,232.5,"mca",57,"right","mca_right"
"1016",323.75,233.75,"mca",58,"right","mca_right"
"1017",320.75,236.25,"mca",59,"right","mca_right"
"1018",315.5,237.25,"mca",60,"right","mca_right"
"1019",310.25,237.25,"mca",61,"right","mca_right"
"1020",308.25,236.5,"mca",62,"right","mca_right"
"1021",305,237.25,"mca",63,"right","mca_right"
"1022",304.25,240.25,"mca",64,"right","mca_right"
"1023",303.75,245,"mca",65,"right","mca_right"
"1024",303.75,249,"mca",66,"right","mca_right"
"1025",307.5,255,"mca",67,"right","mca_right"
"1026",310.5,260.25,"mca",68,"right","mca_right"
"1027",314,267,"mca",69,"right","mca_right"
"1028",314,273,"mca",70,"right","mca_right"
"1029",312,276,"mca",71,"right","mca_right"
"1030",306.5,278.25,"mca",72,"right","mca_right"
"1031",299.75,278,"mca",73,"right","mca_right"
"1032",294.25,273.75,"mca",74,"right","mca_right"
"1033",291,268,"mca",75,"right","mca_right"
"1034",287.25,261.75,"mca",76,"right","mca_right"
"1035",283.25,253.5,"mca",77,"right","mca_right"
"1036",281.5,246.75,"mca",78,"right","mca_right"
"1037",279.75,239.75,"mca",79,"right","mca_right"
"1038",277.5,233.25,"mca",80,"right","mca_right"
"1039",277,222.25,"mca",81,"right","mca_right"
"1040",276.25,215.25,"mca",82,"right","mca_right"
"1041",275.75,207,"mca",83,"right","mca_right"
"1042",276,199.25,"mca",84,"right","mca_right"
"1043",278.75,195.75,"mca",85,"right","mca_right"
"1044",280,190.75,"mca",86,"right","mca_right"
"1045",283.5,184.75,"mca",87,"right","mca_right"
"1046",286.5,180.25,"mca",88,"right","mca_right"
"1047",291.25,179.5,"mca",89,"right","mca_right"
"1048",298,179.25,"mca",90,"right","mca_right"
"1049",301.75,178.25,"mca",91,"right","mca_right"
"1050",305.75,176.5,"mca",92,"right","mca_right"
"1051",310.5,175,"mca",93,"right","mca_right"
"1052",315.75,175,"mca",94,"right","mca_right"
"1053",322.75,175,"mca",95,"right","mca_right"
"1054",330.75,174.25,"mca",96,"right","mca_right"
"1055",337.25,175,"mca",97,"right","mca_right"
"1056",342,178,"mca",98,"right","mca_right"
"1057",348.25,180.5,"mca",99,"right","mca_right"
"1058",350.5,186.75,"mca",100,"right","mca_right"
"1059",350.5,193.75,"mca",101,"right","mca_right"
"1060",350.75,199,"mca",102,"right","mca_right"
"1061",354.25,203.25,"mca",103,"right","mca_right"
"1062",361,207.75,"mca",104,"right","mca_right"
"1063",368.75,210,"mca",105,"right","mca_right"
"1064",373.25,209.75,"mca",106,"right","mca_right"
"1065",377.5,208,"mca",107,"right","mca_right"
"1066",379.25,206.25,"mca",108,"right","mca_right"
"1067",378.25,202.75,"mca",109,"right","mca_right"
"1068",372.5,199.5,"mca",110,"right","mca_right"
"1069",365,199.5,"mca",111,"right","mca_right"
"1070",359,197.5,"mca",112,"right","mca_right"
"1071",355.75,194,"mca",113,"right","mca_right"
"1072",354,189,"mca",114,"right","mca_right"
"1073",354.25,185.25,"mca",115,"right","mca_right"
"1074",356.5,176.5,"mca",116,"right","mca_right"
"1075",359.5,174.75,"mca",117,"right","mca_right"
"1076",366.25,173.75,"mca",118,"right","mca_right"
"1077",368.25,171.5,"mca",119,"right","mca_right"
"1078",366,168,"mca",120,"right","mca_right"
"1079",364.25,166,"mca",121,"right","mca_right"
"1080",363.25,162,"mca",122,"right","mca_right"
"1081",362.5,157.5,"mca",123,"right","mca_right"
"1082",363,151.5,"mca",124,"right","mca_right"
"1083",366.25,149.75,"mca",125,"right","mca_right"
"1084",368.75,148,"mca",126,"right","mca_right"
"1085",370.5,144,"mca",127,"right","mca_right"
"1086",370.5,139.25,"mca",128,"right","mca_right"
"1087",365,141.25,"mca",129,"right","mca_right"
"1088",360.25,144.75,"mca",130,"right","mca_right"
"1089",358,147.75,"mca",131,"right","mca_right"
"1090",357.75,151.75,"mca",132,"right","mca_right"
"1091",359.25,154.75,"mca",133,"right","mca_right"
"1092",359.5,162.75,"mca",134,"right","mca_right"
"1093",359,164.75,"mca",135,"right","mca_right"
"1094",356.75,167.5,"mca",136,"right","mca_right"
"1095",355.5,172.75,"mca",137,"right","mca_right"
"1096",353.25,175.75,"mca",138,"right","mca_right"
"1097",350.5,178,"mca",139,"right","mca_right"
"1098",345.25,176.75,"mca",140,"right","mca_right"
"1099",341,174.75,"mca",141,"right","mca_right"
"1100",335.25,173,"mca",142,"right","mca_right"
"1101",331.75,171.5,"mca",143,"right","mca_right"
"1102",329.5,168,"mca",144,"right","mca_right"
"1103",329.5,165,"mca",145,"right","mca_right"
"1104",330.25,160.25,"mca",146,"right","mca_right"
"1105",331.5,157,"mca",147,"right","mca_right"
"1106",329.5,155.75,"mca",148,"right","mca_right"
"1107",327.5,157,"mca",149,"right","mca_right"
"1108",326.5,162.25,"mca",150,"right","mca_right"
"1109",325.75,168.25,"mca",151,"right","mca_right"
"1110",324,170.5,"mca",152,"right","mca_right"
"1111",320.75,171.75,"mca",153,"right","mca_right"
"1112",317,172.75,"mca",154,"right","mca_right"
"1113",308.5,172.5,"mca",155,"right","mca_right"
"1114",303,172.5,"mca",156,"right","mca_right"
"1115",299.5,175,"mca",157,"right","mca_right"
"1116",294.25,176.75,"mca",158,"right","mca_right"
"1117",287.25,176.5,"mca",159,"right","mca_right"
"1118",282.25,174.25,"mca",160,"right","mca_right"
"1119",277.5,172,"mca",161,"right","mca_right"
"1120",276.25,168.5,"mca",162,"right","mca_right"
"1121",276.5,162.5,"mca",163,"right","mca_right"
"1122",280,159,"mca",164,"right","mca_right"
"1123",282.25,154.5,"mca",165,"right","mca_right"
"1124",283,148,"mca",166,"right","mca_right"
"1125",282.25,145.25,"mca",167,"right","mca_right"
"1126",282,141.5,"mca",168,"right","mca_right"
"1127",286.5,138,"mca",169,"right","mca_right"
"1128",290.5,133,"mca",170,"right","mca_right"
"1129",299.25,130.25,"mca",171,"right","mca_right"
"1130",303.5,128.75,"mca",172,"right","mca_right"
"1131",310.25,125.75,"mca",173,"right","mca_right"
"1132",314,123,"mca",174,"right","mca_right"
"1133",319.75,121.75,"mca",175,"right","mca_right"
"1134",324.5,120.75,"mca",176,"right","mca_right"
"1135",332,119.5,"mca",177,"right","mca_right"
"1136",337.75,117.25,"mca",178,"right","mca_right"
"1137",334,117.25,"mca",179,"right","mca_right"
"1138",328.25,118.5,"mca",180,"right","mca_right"
"1139",315.5,121.5,"mca",181,"right","mca_right"
"1140",310,120.75,"mca",182,"right","mca_right"
"1141",301.5,120.5,"mca",183,"right","mca_right"
"1142",299.5,122,"mca",184,"right","mca_right"
"1143",299.25,127.25,"mca",185,"right","mca_right"
"1144",297.75,129.75,"mca",186,"right","mca_right"
"1145",294.5,130.25,"mca",187,"right","mca_right"
"1146",290.75,130.75,"mca",188,"right","mca_right"
"1147",287.5,132.5,"mca",189,"right","mca_right"
"1148",282.25,132.25,"mca",190,"right","mca_right"
"1149",278.5,128.75,"mca",191,"right","mca_right"
"1150",276.25,125.75,"mca",192,"right","mca_right"
"1151",276.25,120.75,"mca",193,"right","mca_right"
"1152",278.75,114.25,"mca",194,"right","mca_right"
"1153",279.5,110.75,"mca",195,"right","mca_right"
"1154",278.75,108.25,"mca",196,"right","mca_right"
"1155",277,104.25,"mca",197,"right","mca_right"
"1156",275.75,99.5,"mca",198,"right","mca_right"
"1157",280,93,"mca",199,"right","mca_right"
"1158",286,95.75,"mca",200,"right","mca_right"
"1159",291,97.5,"mca",201,"right","mca_right"
"1160",298.25,97.25,"mca",202,"right","mca_right"
"1161",304,96.75,"mca",203,"right","mca_right"
"1162",312.25,96.75,"mca",204,"right","mca_right"
"1163",322.75,100.5,"mca",205,"right","mca_right"
"1164",327.75,101.75,"mca",206,"right","mca_right"
"1165",336.5,101.75,"mca",207,"right","mca_right"
"1166",344.25,102.25,"mca",208,"right","mca_right"
"1167",362.75,105.25,"mca",209,"right","mca_right"
"1168",376,114.125,"mca",210,"right","mca_right"
"1169",386,124,"mca",211,"right","mca_right"
"1170",384,138.5,"mca",212,"right","mca_right"
"1171",388.25,167.5,"mca",213,"right","mca_right"
"1172",387,178,"mca",214,"right","mca_right"
"1173",388.5,188.5,"mca",215,"right","mca_right"
"1174",390.75,196.25,"mca",216,"right","mca_right"
"1175",394.5,208.5,"mca",217,"right","mca_right"
"1176",392.5,217.5,"mca",218,"right","mca_right"
"1177",385.3333,224.3333,"mca",219,"right","mca_right"
"1178",376.3333,228.6667,"mca",220,"right","mca_right"
"1179",369,233.3333,"mca",221,"right","mca_right"
"1180",363.6667,240,"mca",222,"right","mca_right"
"1181",360.3333,246.3333,"mca",223,"right","mca_right"
"1182",361.3333,252.3333,"mca",224,"right","mca_right"
"1183",362.6667,261,"mca",225,"right","mca_right"
"1184",369.3333,265,"mca",226,"right","mca_right"
"1185",373,267,"mca",227,"right","mca_right"
"1186",380.6667,268.3333,"mca",228,"right","mca_right"
"1187",389.3333,270.6667,"mca",229,"right","mca_right"
"1188",398.3333,272,"mca",230,"right","mca_right"
"1189",407.3333,273.6667,"mca",231,"right","mca_right"
"1190",411.3333,277,"mca",232,"right","mca_right"
"1191",415.3333,279.6667,"mca",233,"right","mca_right"
"1192",419.3333,283.6667,"mca",234,"right","mca_right"
"1193",422,288,"mca",235,"right","mca_right"
"1194",412,299.3333,"mca",236,"right","mca_right"
"1195",407,307.25,"mca",237,"right","mca_right"
"1196",403.5,314.25,"mca",238,"right","mca_right"
"1197",401.25,326.25,"mca",239,"right","mca_right"
"1198",399.5,335.75,"mca",240,"right","mca_right"
"1199",398.5,345.75,"mca",241,"right","mca_right"
"1200",397.75,351.25,"watershed_ant",1,"right","watershed_ant_right"
"1201",400.6667,332,"watershed_ant",2,"right","watershed_ant_right"
"1202",403.8333,313,"watershed_ant",3,"right","watershed_ant_right"
"1203",414,296.6667,"watershed_ant",4,"right","watershed_ant_right"
"1204",422.8333,287.3333,"watershed_ant",5,"right","watershed_ant_right"
"1205",427.5,289.3333,"watershed_ant",6,"right","watershed_ant_right"
"1206",427.6667,296.5,"watershed_ant",7,"right","watershed_ant_right"
"1207",426.3333,301.1667,"watershed_ant",8,"right","watershed_ant_right"
"1208",421.1667,304.5,"watershed_ant",9,"right","watershed_ant_right"
"1209",418,311.1667,"watershed_ant",10,"right","watershed_ant_right"
"1210",418,317.8333,"watershed_ant",11,"right","watershed_ant_right"
"1211",421.25,320.25,"watershed_ant",12,"right","watershed_ant_right"
"1212",420.25,335.75,"watershed_ant",13,"right","watershed_ant_right"
"1213",420,346.75,"watershed_ant",14,"right","watershed_ant_right"
"1214",419.25,361.75,"watershed_ant",15,"right","watershed_ant_right"
"1215",415.75,360,"watershed_ant",16,"right","watershed_ant_right"
"1216",413,356.75,"watershed_ant",17,"right","watershed_ant_right"
"1217",412.25,345.25,"watershed_ant",18,"right","watershed_ant_right"
"1218",403.25,347.25,"watershed_ant",19,"right","watershed_ant_right"
"1219",492.75,352.25,"aca",1,"right","aca_right"
"1220",491,360,"aca",2,"right","aca_right"
"1221",486.5,366,"aca",3,"right","aca_right"
"1222",476.8333,371,"aca",4,"right","aca_right"
"1223",464.6667,371.6667,"aca",5,"right","aca_right"
"1224",453.8333,366.8333,"aca",6,"right","aca_right"
"1225",449.5,358,"aca",7,"right","aca_right"
"1226",447.3333,351.1667,"aca",8,"right","aca_right"
"1227",446.1667,338.8333,"aca",9,"right","aca_right"
"1228",443.6667,341.5,"aca",10,"right","aca_right"
"1229",441,348.5,"aca",11,"right","aca_right"
"1230",439.3333,353.1667,"aca",12,"right","aca_right"
"1231",435.3333,360.1667,"aca",13,"right","aca_right"
"1232",429.6667,362.3333,"aca",14,"right","aca_right"
"1233",423.1667,362.8333,"aca",15,"right","aca_right"
"1234",419.6667,362.3333,"aca",16,"right","aca_right"
"1235",419.6667,352.1667,"aca",17,"right","aca_right"
"1236",420.5,342.8333,"aca",18,"right","aca_right"
"1237",420.6667,335.6667,"aca",19,"right","aca_right"
"1238",420.3333,330.3333,"aca",20,"right","aca_right"
"1239",420.3333,327.1667,"aca",21,"right","aca_right"
"1240",420.5,325.5,"aca",22,"right","aca_right"
"1241",420.8333,323.6667,"aca",23,"right","aca_right"
"1242",420.8333,323.3333,"aca",24,"right","aca_right"
"1243",420.6667,322.1667,"aca",25,"right","aca_right"
"1244",421.1667,320,"aca",26,"right","aca_right"
"1245",418.3333,317.6667,"aca",27,"right","aca_right"
"1246",418.1667,311.5,"aca",28,"right","aca_right"
"1247",421,304.3333,"aca",29,"right","aca_right"
"1248",426.5,301,"aca",30,"right","aca_right"
"1249",428.1667,290,"aca",31,"right","aca_right"
"1250",434.5,290.5,"aca",32,"right","aca_right"
"1251",439.5,288.8333,"aca",33,"right","aca_right"
"1252",446.5,288.3333,"aca",34,"right","aca_right"
"1253",451.5,273.8333,"aca",35,"right","aca_right"
"1254",451.1667,268,"aca",36,"right","aca_right"
"1255",455.1667,257.8333,"aca",37,"right","aca_right"
"1256",459,251.1667,"aca",38,"right","aca_right"
"1257",468.6667,241.8333,"aca",39,"right","aca_right"
"1258",473,240.75,"aca",40,"right","aca_right"
"1259",483.5,238.5,"aca",41,"right","aca_right"
"1260",490.8333,236.5,"aca",42,"right","aca_right"
"1261",493.125,236.625,"aca",43,"right","aca_right"
"1262",494.5,241.25,"aca",44,"right","aca_right"
"1263",494,248.375,"aca",45,"right","aca_right"
"1264",494.6667,253.8333,"aca",46,"right","aca_right"
"1265",492.375,258.875,"aca",47,"right","aca_right"
"1266",494.875,266,"aca",48,"right","aca_right"
"1267",495.6667,282.3333,"aca",49,"right","aca_right"
"1268",495,290.5,"aca",50,"right","aca_right"
"1269",489.5,296.3333,"aca",51,"right","aca_right"
"1270",484,298,"aca",52,"right","aca_right"
"1271",476,295.3333,"aca",53,"right","aca_right"
"1272",471.6667,293.1667,"aca",54,"right","aca_right"
"1273",477.6667,300.1667,"aca",55,"right","aca_right"
"1274",482.25,309.25,"aca",56,"right","aca_right"
"1275",481.75,316.75,"aca",57,"right","aca_right"
"1276",478.25,321.5,"aca",58,"right","aca_right"
"1277",473.25,320.5,"aca",59,"right","aca_right"
"1278",469,317.6667,"aca",60,"right","aca_right"
"1279",468,324.8333,"aca",61,"right","aca_right"
"1280",470.6667,333.6667,"aca",62,"right","aca_right"
"1281",473,337.75,"aca",63,"right","aca_right"
"1282",475.3333,331,"aca",64,"right","aca_right"
"1283",480,326.25,"aca",65,"right","aca_right"
"1284",486.75,324.75,"aca",66,"right","aca_right"
"1285",492.25,326.25,"aca",67,"right","aca_right"
"1286",493,336.5,"aca",68,"right","aca_right"
"1287",490.5,341.5,"aca",69,"right","aca_right"
"1288",492.75,345.75,"aca",70,"right","aca_right"
